pc,clk_counter,instr,instr_names,instr_strings,Core__TRAP,Core__BRANCH,Core__JAL,Core__JALR,Core__AUIPC,Core__LOAD,Core__STORE,Core__SERIAL_SHIFT,Core__LOAD_WAIT,Core__STORE_WAIT,Core__F_BUSY_NO_CONSUME,Core__1_BUSY_NO_CONSUME,Core__2_BUSY_NO_CONSUME,Core__INTERRUPT,L1I__LD,L1I__LD_MISS,L1I__LD_MISS_LAT,L1I__TLB,L1D__LD,L1D__LD_MISS,L1D__LD_MISS_LAT,L1D__ST,L1D__TLB,TGC__READ,TGC__READ_MISS,AXI4_Slave__AW_FLIT,AXI4_Slave__W_FLIT,AXI4_Slave__W_FLIT_FINAL,AXI4_Slave__B_FLIT,AXI4_Slave__AR_FLIT,AXI4_Slave__R_FLIT,AXI4_Slave__R_FLIT_FINAL,AXI4_Master__AW_FLIT,AXI4_Master__W_FLIT,AXI4_Master__W_FLIT_FINAL,AXI4_Master__B_FLIT,AXI4_Master__AR_FLIT,AXI4_Master__R_FLIT,AXI4_Master__R_FLIT_FINAL
8000013C,4,FE0790E3,BNE,"bne x15, x0, .-32",0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
8000011C,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000130,8,F09FF0EF,JAL,"jal x1, .-248",0,0,0,0,0,2,1,0,0,1,0,2,1,0,5,0,0,5,1,0,0,1,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
80000038,1,FE010113,ADDI,"addi x2, x2, -32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
80000074,21,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,3,0,0,4,0,2,4,0,15,0,0,15,3,0,0,3,6,3,0,3,3,3,1,0,0,0,3,3,3,1,0,0,0
80000134,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000013C,4,FE0790E3,BNE,"bne x15, x0, .-32",0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
8000011C,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000130,8,F09FF0EF,JAL,"jal x1, .-248",0,0,0,0,0,2,1,0,0,1,0,2,1,0,5,0,0,5,1,0,0,1,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
80000038,1,FE010113,ADDI,"addi x2, x2, -32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
80000074,21,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,3,0,0,4,0,2,4,0,15,0,0,15,3,0,0,3,6,3,0,3,3,3,1,0,0,0,3,3,3,1,0,0,0
80000134,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000013C,4,FE0790E3,BNE,"bne x15, x0, .-32",0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
8000011C,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000130,8,F09FF0EF,JAL,"jal x1, .-248",0,0,0,0,0,2,1,0,0,1,0,2,1,0,5,0,0,5,1,0,0,1,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
80000038,1,FE010113,ADDI,"addi x2, x2, -32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
80000074,21,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,3,0,0,4,0,2,4,0,15,0,0,15,3,0,0,3,6,3,0,3,3,3,1,0,0,0,3,3,3,1,0,0,0
80000134,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000013C,4,FE0790E3,BNE,"bne x15, x0, .-32",0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
8000011C,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000130,8,F09FF0EF,JAL,"jal x1, .-248",0,0,0,0,0,2,1,0,0,1,0,2,1,0,5,0,0,5,1,0,0,1,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
80000038,1,FE010113,ADDI,"addi x2, x2, -32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
80000074,21,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,3,0,0,4,0,2,4,0,15,0,0,15,3,0,0,3,6,3,0,3,3,3,1,0,0,0,3,3,3,1,0,0,0
80000134,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000013C,4,FE0790E3,BNE,"bne x15, x0, .-32",0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
8000011C,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000130,8,F09FF0EF,JAL,"jal x1, .-248",0,0,0,0,0,2,1,0,0,1,0,2,1,0,5,0,0,5,1,0,0,1,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
80000038,1,FE010113,ADDI,"addi x2, x2, -32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
80000074,21,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,3,0,0,4,0,2,4,0,15,0,0,15,3,0,0,3,6,3,0,3,3,3,1,0,0,0,3,3,3,1,0,0,0
80000134,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000013C,4,FE0790E3,BNE,"bne x15, x0, .-32",0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
8000011C,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000130,8,F09FF0EF,JAL,"jal x1, .-248",0,0,0,0,0,2,1,0,0,1,0,2,1,0,5,0,0,5,1,0,0,1,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
80000038,1,FE010113,ADDI,"addi x2, x2, -32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
80000074,21,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,3,0,0,4,0,2,4,0,15,0,0,15,3,0,0,3,6,3,0,3,3,3,1,0,0,0,3,3,3,1,0,0,0
80000134,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000013C,4,FE0790E3,BNE,"bne x15, x0, .-32",0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
8000011C,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000130,8,F09FF0EF,JAL,"jal x1, .-248",0,0,0,0,0,2,1,0,0,1,0,2,1,0,5,0,0,5,1,0,0,1,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
80000038,1,FE010113,ADDI,"addi x2, x2, -32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
80000074,21,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,3,0,0,4,0,2,4,0,15,0,0,15,3,0,0,3,6,3,0,3,3,3,1,0,0,0,3,3,3,1,0,0,0
80000134,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000013C,4,FE0790E3,BNE,"bne x15, x0, .-32",0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
8000011C,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000130,8,F09FF0EF,JAL,"jal x1, .-248",0,0,0,0,0,2,1,0,0,1,0,2,1,0,5,0,0,5,1,0,0,1,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
80000038,1,FE010113,ADDI,"addi x2, x2, -32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
80000074,21,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,3,0,0,4,0,2,4,0,15,0,0,15,3,0,0,3,6,3,0,3,3,3,1,0,0,0,3,3,3,1,0,0,0
80000134,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000013C,4,FE0790E3,BNE,"bne x15, x0, .-32",0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
80000140,4,00A00513,ADDI,"addi x10, x0, 10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80000144,1,EF5FF0EF,JAL,"jal x1, .-268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000038,1,FE010113,ADDI,"addi x2, x2, -32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000074,21,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,3,0,0,4,0,2,4,0,15,0,0,15,3,0,0,3,6,2,0,3,3,3,1,0,0,0,3,3,3,2,0,0,0
80000148,1,00000013,ADDI,"addi x0, x0, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000158,4,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,4,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
800003C4,1,00000517,AUIPC,"auipc x10, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800003CC,2,D39FF0EF,JAL,"jal x1, .-712",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000104,4,FE010113,ADDI,"addi x2, x2, -32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000118,8,01C0006F,JAL,"jal x0, .+28",0,0,0,0,0,0,3,0,0,3,0,0,3,0,5,0,0,5,0,0,0,3,3,1,0,2,2,2,0,0,0,0,1,1,1,0,0,0,0
80000134,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000013C,4,FE0790E3,BNE,"bne x15, x0, .-32",0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,1,0,0,0,2,1,0,1,1,1,0,0,0,0,2,2,2,0,0,0,0
8000011C,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000130,8,F09FF0EF,JAL,"jal x1, .-248",0,0,0,0,0,2,1,0,0,1,0,2,1,0,5,0,0,5,1,0,0,1,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
80000038,1,FE010113,ADDI,"addi x2, x2, -32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
80000074,21,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,3,0,0,4,0,2,4,0,15,0,0,15,3,0,0,3,6,3,0,3,3,3,3,0,0,0,3,3,3,3,0,0,0
80000134,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000013C,4,FE0790E3,BNE,"bne x15, x0, .-32",0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
8000011C,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000130,8,F09FF0EF,JAL,"jal x1, .-248",0,0,0,0,0,2,1,0,0,1,0,2,1,0,5,0,0,5,1,0,0,1,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
80000038,1,FE010113,ADDI,"addi x2, x2, -32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
80000074,21,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,3,0,0,4,0,2,4,0,15,0,0,15,3,0,0,3,6,3,0,3,3,3,1,0,0,0,3,3,3,1,0,0,0
80000134,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000013C,4,FE0790E3,BNE,"bne x15, x0, .-32",0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
80000140,4,00A00513,ADDI,"addi x10, x0, 10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80000144,1,EF5FF0EF,JAL,"jal x1, .-268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000038,1,FE010113,ADDI,"addi x2, x2, -32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000074,21,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,3,0,0,4,0,2,4,0,15,0,0,15,3,0,0,3,6,2,0,3,3,3,1,0,0,0,3,3,3,2,0,0,0
80000148,1,00000013,ADDI,"addi x0, x0, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000158,4,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,4,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
800003D0,1,EE040793,ADDI,"addi x15, x8, -288",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800003D8,3,CDDFF0EF,JAL,"jal x1, .-804",0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000B4,35,FF010113,ADDI,"addi x2, x2, -16",0,0,1,0,0,0,0,0,0,0,31,0,0,0,4,1,31,3,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
800000C8,36,FB1FF0EF,JAL,"jal x1, .-80",0,0,0,0,0,0,2,0,0,2,31,0,1,0,4,1,31,5,0,0,0,2,2,2,0,2,2,2,1,0,0,0,2,2,2,1,0,0,0
80000078,4,FF010113,ADDI,"addi x2, x2, -16",0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
800000B0,31,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,1,0,14,1,0,16,1,0,14,0,0,14,3,0,0,1,4,1,0,1,1,1,2,1,1,1,1,1,1,2,1,1,1
800000CC,1,00050793,ADDI,"addi x15, x10, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000D0,1,FE078CE3,BEQ,"beq x15, x0, .-8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000D4,1,00000797,AUIPC,"auipc x15, 0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000100,20,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,4,0,0,7,0,0,9,0,0,11,0,0,11,4,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
800003DC,1,00050793,ADDI,"addi x15, x10, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800003F0,7,18F70063,BEQ,"beq x14, x15, .+384",0,0,0,0,0,1,1,0,0,1,0,1,1,0,5,0,0,5,1,0,0,1,2,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
800003F4,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000410,45,16F70063,BEQ,"beq x14, x15, .+352",0,1,0,0,0,2,0,0,0,0,37,2,0,0,7,1,37,7,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80000414,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000420,4,14F70463,BEQ,"beq x14, x15, .+328",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000424,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000430,4,00F71A63,BNE,"bne x14, x15, .+20",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000434,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000C8,81,FB1FF0EF,JAL,"jal x1, .-80",0,0,3,0,0,1,3,0,0,3,62,1,2,0,15,2,62,15,0,0,0,3,4,1,0,3,3,3,1,0,0,0,2,2,2,1,0,0,0
80000078,1,FF010113,ADDI,"addi x2, x2, -16",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000B0,39,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,3,1,0,22,1,0,24,1,0,14,0,0,14,3,0,0,1,4,2,0,1,1,1,3,1,1,1,2,2,2,3,1,1,1
800000CC,1,00050793,ADDI,"addi x15, x10, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000D0,1,FE078CE3,BEQ,"beq x15, x0, .-8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000D4,1,00000797,AUIPC,"auipc x15, 0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000100,20,00008067,JALR,"jalr x0, x1, 0",0,0,0,0,1,4,0,0,7,0,0,9,0,0,11,0,0,11,4,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
800003DC,1,00050793,ADDI,"addi x15, x10, 0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800003F0,7,18F70063,BEQ,"beq x14, x15, .+384",0,0,0,0,0,1,1,0,0,1,0,1,1,0,5,0,0,5,1,0,0,1,2,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
800003F4,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000400,4,16F70863,BEQ,"beq x14, x15, .+368",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000404,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000410,4,16F70063,BEQ,"beq x14, x15, .+352",0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000414,4,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80000420,4,14F70463,BEQ,"beq x14, x15, .+328",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000424,1,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000430,4,00F71A63,BNE,"bne x14, x15, .+20",0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000444,4,FE442783,LW,"lw x15, -28(x8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000450,4,00F71A63,BNE,"bne x14, x15, .+20",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000454,1,FE843783,UNKNOWN,"Cannot decode fe843783, invalid instruction",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000460,5,10C0006F,JAL,"jal x0, .+268",0,0,0,0,0,1,1,0,0,1,0,1,1,0,2,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000056C,4,E6DFF06F,JAL,"jal x0, .-404",0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
800003D8,1,CDDFF0EF,JAL,"jal x1, .-804",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000B4,1,FF010113,ADDI,"addi x2, x2, -16",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000C8,7,FB1FF0EF,JAL,"jal x1, .-80",0,0,0,0,0,0,2,0,0,2,0,0,2,0,5,0,0,5,0,0,0,2,2,0,0,2,2,2,1,0,0,0,1,1,1,1,0,0,0
80000078,1,FF010113,ADDI,"addi x2, x2, -16",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
